left_EAR,right_EAR,Label
0.331871267,0.330379325,1
0.067816413,0.102312911,1
0.129682187,0.170562858,1
0.144643728,0.107905998,1
0.105206051,0.09310643,1
0.301968274,0.282844905,1
0.430244825,0.412487254,1
0.318139095,0.290515699,1
0.131598456,0.13891679,1
0.274750095,0.274487439,1
0.046141699,0.052754009,1
0.055905868,0.079181819,1
0.116896853,0.078401744,1
0.390113723,0.411856392,1
0.149001212,0.130686826,1
0.233683042,0.227856184,1
0.377592801,0.36198846,1
0.096939286,0.10570087,1
0.058700954,0.064818123,1
0.12629192,0.115924463,1
0.443954281,0.401911126,1
0.046355086,0.083419888,1
0.137019761,0.127657843,1
0.155321483,0.157742991,1
0.284937861,0.292881034,1
0.025315139,0.036735872,1
0.139509308,0.141197463,1
0.367912748,0.305762721,1
0.058755243,0.0721384,1
0.018115475,0.016375885,1
0.130584445,0.142274969,1
0.095371532,0.036176234,1
0.14474812,0.157927796,1
0.10284201,0.120785385,1
0.012613628,0.021550801,1
0.326697449,0.337908112,1
0.442955837,0.408012425,1
0.411030012,0.386167533,1
0.325845007,0.352259008,1
0.448894917,0.43402522,1
0.340379175,0.321237738,1
0.169881034,0.16595091,1
0.13035405,0.134801227,1
0.087147479,0.092036033,1
0.334366249,0.342731943,1
0.161317428,0.155296494,1
0.128516782,0.124960407,1
0.318553754,0.343885056,1
0.137578199,0.140698109,1
0.127576248,0.116058555,1
0.052055345,0.058820897,1
0.41589051,0.392882338,1
0.068430837,0.091466309,1
0.306643128,0.276196503,1
0.172293574,0.158879467,1
0.068585381,0.05359742,1
0.389592117,0.370281728,1
0.409383661,0.414979126,1
0.354842994,0.340353819,1
0.102014091,0.088248982,1
0.324067957,0.335906107,1
0.109390683,0.12811254,1
0.314993373,0.322753786,1
0.082817056,0.099682717,1
0.069642981,0.088764358,1
0.071500993,0.084993896,1
0.317359935,0.30251108,1
0.018205304,0.0798794,1
0.326601679,0.390636632,1
0.170885887,0.15113441,1
0.299017899,0.279548481,1
0.344948741,0.355188077,1
0.148856728,0.144074135,1
0.143834733,0.166226511,1
0.046428228,0.064584617,1
0.142624556,0.141798178,1
0.095464514,0.13054972,1
0.363197806,0.351507784,1
0.131139304,0.182386132,1
0.321179251,0.324307012,1
0.160713771,0.14744473,1
0.312222327,0.306575624,1
0.131002963,0.114288047,1
0.109425287,0.127151454,1
0.142734468,0.140098758,1
0.33382927,0.328955939,1
0.403979248,0.403388929,1
0.136317664,0.196905586,1
0.133820014,0.12883788,1
0.144529252,0.154259222,1
0.136407632,0.13492321,1
0.288669179,0.19672501,1
0.166924433,0.181182156,1
0.170822534,0.160784316,1
0.203406917,0.131915237,1
0.085024924,0.053446069,1
0.218394397,0.245462228,1
0.115082509,0.107754649,1
0.309425106,0.334523418,1
0.345712031,0.325619026,1
0.096664043,0.110925575,1
0.302917203,0.322948308,1
0.114527408,0.141658202,1
0.371500465,0.346752859,1
0.288766838,0.328111148,1
0.283773494,0.301389202,1
0.267093919,0.26296127,1
0.076967224,0.088608358,1
0.111626037,0.09703413,1
0.025916478,0.036467578,1
0.060354373,0.072359584,1
0.33153652,0.344467744,1
0.12397516,0.107641497,1
0.144893558,0.1515533,1
0.158497437,0.155583158,1
0.355599472,0.324081125,1
0.393687327,0.411597013,1
0.373907291,0.36014363,1
0.375554606,0.366855372,1
0.300532139,0.288937017,1
0.31349964,0.312334028,1
0.103147429,0.106489379,1
0.45488881,0.426380997,1
0.023548396,0.019467185,1
0.129090667,0.136590551,1
0.060282935,0.088723362,1
0.14256414,0.154370011,1
0.293593714,0.268527707,1
0.019047576,0.033664643,1
0.332706793,0.329413837,1
0.312044966,0.326891788,1
0.156634378,0.140432964,1
0.310359588,0.277681003,1
0.120389424,0.120815196,1
0.334277916,0.333728458,1
0.05794928,0.075198987,1
0.083120109,0.081250417,1
0.073342763,0.114421522,1
0.148851109,0.170840465,1
0.141757783,0.140490648,1
0.14383804,0.175087046,1
0.344315819,0.336278274,1
0.331368051,0.323029315,1
0.11598028,0.137221252,1
0.317882001,0.329048347,1
0.027166012,0.02489783,1
0.32395766,0.329742184,1
0.009500302,0.024451542,1
0.078961458,0.090025597,1
0.036952535,0.047898238,1
0.436101483,0.422655319,1
0.134783307,0.134900439,1
0.063014506,0.090799032,1
0.089067335,0.10835442,1
0.300220369,0.28239025,1
0.116574159,0.144900944,1
0.168127007,0.160915889,1
0.142810332,0.163369179,1
0.102253785,0.093544766,1
0.408472808,0.360853999,1
0.342060221,0.332423575,1
0.075961026,0.067467012,1
0.112755554,0.057852283,1
0.08748009,0.099506048,1
0.341375735,0.351140546,1
0.33992123,0.329954202,1
0.122384873,0.088974685,1
0.073627328,0.094410838,1
0.235026369,0.244836556,1
0.376712734,0.349135336,1
0.119735251,0.156871397,1
0.075981757,0.087113233,1
0.344873814,0.363632747,1
0.09213086,0.098121188,1
0.297334683,0.288864057,1
0.294407431,0.290373703,1
0.342163675,0.334639645,1
0.059336956,0.073193805,1
0.390191305,0.39900538,1
0.373467485,0.365529568,1
0.096625005,0.124723768,1
0.359634274,0.3568242,1
0.312276582,0.311722572,1
0.017587395,0.009497611,1
0.280174267,0.289656265,1
0.074701071,0.062755572,1
0.122065319,0.152590709,1
0.140101726,0.119623685,1
0.339417951,0.302451894,1
0.030976146,0.025542377,1
0.077569803,0.089569279,1
0.082654653,0.113013375,1
0.119638907,0.160025198,1
0.060543012,0.080893355,1
0.347252079,0.355571675,1
0.181864651,0.154777813,1
0.168009164,0.146766722,1
0.290285896,0.270659798,1
0.286827718,0.297436842,1
0.112118989,0.109429299,1
0.270030003,0.290351823,1
0.136268901,0.149115828,1
0.354476587,0.345008206,1
0.326270325,0.340477384,1
0.323638385,0.310713319,1
0.158330255,0.140074119,1
0.363714228,0.341117969,1
0.068870008,0.05993283,1
0.100542931,0.144827362,1
0.315794043,0.307389782,1
0.332744297,0.307000369,1
0.109194274,0.124253926,1
0.146141397,0.13819227,1
0.144921459,0.130005497,1
0.311971994,0.316820311,1
0.110465579,0.109887354,1
0.325999092,0.348940007,1
0.301165187,0.319065177,1
0.166728639,0.154817627,1
0.351339656,0.340944871,1
0.37269045,0.396887782,1
0.322824999,0.339671336,1
0.1551461,0.156949539,1
0.073546062,0.063749552,1
0.3361769,0.290132425,1
0.043584142,0.062586408,1
0.351890176,0.32047125,1
0.374037229,0.356519144,1
0.14429449,0.16837309,1
0.35239409,0.400406208,1
0.306008688,0.223455247,1
0.161582597,0.158053643,1
0.136147368,0.130530134,1
0.311595796,0.329458669,1
0.397227829,0.317214071,1
0.101306279,0.078644948,1
0.140879474,0.119601263,1
0.081564148,0.095749422,1
0.16867242,0.197316745,1
0.321242237,0.287154559,1
0.144780942,0.131000666,1
0.09647404,0.104569669,1
0.388809362,0.380136648,1
0.322033372,0.318027514,1
0.00502599,0.024827389,1
0.084628886,0.062911662,1
0.295009351,0.316287103,1
0.37669441,0.374544429,1
0.302974786,0.2821368,1
0.304064003,0.314392514,1
0.056750021,0.073106313,1
0.324335097,0.255300523,1
0.160836036,0.142588556,1
0.376619564,0.346548175,1
0.140109598,0.15383003,1
0.137150811,0.131046362,1
0.295900391,0.322033486,1
0.066655067,0.086560308,1
0.32972259,0.334202604,1
0.361216983,0.350109691,1
0.084062309,0.112164057,1
0.100847762,0.132702081,1
0.101049866,0.115847136,1
0.330762345,0.326304402,1
0.327722164,0.355320419,1
0.352543166,0.363440686,1
0.383176107,0.333015434,1
0.120534341,0.14688823,1
0.065829442,0.089158308,1
0.074091679,0.067024274,1
0.405598797,0.386291338,1
0.054214643,0.069654648,1
0.143578348,0.167454778,1
0.358464636,0.35956247,1
0.060850467,0.074810274,1
0.10530936,0.105195369,1
0.169592033,0.263113073,1
0.306092162,0.309409328,1
0.116752479,0.136623873,1
0.113273548,0.143126408,1
0.11163031,0.111064908,1
0.14037581,0.153469339,1
0.351572418,0.331445881,1
0.077471372,0.095737631,1
0.074978704,0.072160824,1
0.057554715,0.077893315,1
0.446662831,0.420986219,1
0.10692829,0.075773595,1
0.336532883,0.349265319,1
0.351753895,0.34298214,1
0.142531357,0.151930142,1
0.398403706,0.41659155,1
0.338817698,0.329841834,1
0.309470482,0.297075645,1
0.07418747,0.084499658,1
0.369232592,0.352795264,1
0.392815961,0.393406662,1
0.308918755,0.331218692,1
0.134434475,0.139279856,1
0.316292945,0.310573675,1
0.094341335,0.113975862,1
0.145537211,0.142095914,1
0.355064494,0.373033226,1
0.080928389,0.068229586,1
0.36824607,0.341166445,1
0.272073425,0.281659583,1
0.379112478,0.359652736,1
0.377239408,0.353558034,1
0.315406116,0.256304523,1
0.35012728,0.352405828,1
0.147265824,0.168787293,1
0.06715769,0.08437779,1
0.101614253,0.112889596,1
0.216633854,0.259815158,1
0.108309568,0.122168212,1
0.319886358,0.336555478,1
0.080447865,0.110105793,1
0.16227231,0.163184898,1
0.366039089,0.359894261,1
0.037848521,0.053217146,1
0.304991258,0.26737962,1
0.367079723,0.378433825,1
0.363813116,0.346318035,1
0.129485619,0.144078254,1
0.110744032,0.123366258,1
0.370980107,0.34231825,1
0.060329218,0.075327616,1
0.123184255,0.097303572,1
0.33380444,0.2984602,1
0.358029708,0.383256266,1
0.07533314,0.095804656,1
0.274889582,0.258509551,1
0.058870408,0.067492983,1
0.15438583,0.157009395,1
0.351255884,0.349418657,1
0.333102783,0.344334848,1
0.40115928,0.401429569,1
0.051993179,0.056034165,1
0.302022745,0.374976312,1
0.095143633,0.102367186,1
0.045852707,0.069458347,1
0.051960387,0.06470836,1
0.138873618,0.096082226,1
0.317807389,0.331136816,1
0.184970887,0.192019493,1
0.065609578,0.068194748,1
0.091137786,0.099170259,1
0.161271346,0.13872829,1
0.354356816,0.342913396,1
0.038885628,0.05586149,1
0.306549953,0.301910569,1
0.082080566,0.080966048,1
0.349005021,0.317922537,1
0.332634971,0.308121089,1
0.116597912,0.097220872,1
0.123599353,0.127288643,1
0.14693492,0.131212605,1
0.272910252,0.285683717,1
0.172055141,0.094219666,1
0.216512926,0.214729064,1
0.161659269,0.154112783,1
0.341668029,0.332273676,1
0.07627744,0.071224325,1
0.329895176,0.306140729,1
0.399442653,0.383173709,1
0.290515029,0.276388689,1
0.059605869,0.080130493,1
0.155228389,0.15386071,1
0.106062163,0.133488205,1
0.137224272,0.152576177,1
0.276772402,0.255983157,1
0.348442599,0.333011558,1
0.130159953,0.15226795,1
0.113592726,0.145206059,1
0.363487151,0.404744136,1
0.07271173,0.064989247,1
0.277569921,0.27855526,1
0.087117346,0.063312825,1
0.146242511,0.13089266,1
0.111125783,0.142511242,1
0.329636342,0.356017443,1
0.171205137,0.154731773,1
0.419036889,0.422989906,1
0.364844519,0.3736659,1
0.352758341,0.375722953,1
0.252060333,0.249268001,1
0.099038124,0.119954687,1
0.095504264,0.033552592,1
0.356223425,0.343135386,1
0.084134674,0.057258336,1
0.149139945,0.150902511,1
0.049106158,0.051241838,1
0.320269594,0.332957139,1
0.147323773,0.127288287,1
0.056847409,0.06096943,1
0.291409113,0.337310626,1
0.039914452,0.058691822,1
0.135184063,0.149022784,1
0.037306593,0.046588372,1
0.341506185,0.321409835,1
0.026494515,0.036170676,1
0.340155042,0.331397687,1
0.279372878,0.286235584,1
0.118076776,0.149137664,1
0.048092037,0.037439081,1
0.363333858,0.36507463,1
0.093887223,0.093553782,1
0.388707895,0.38874117,1
0.151130307,0.14453324,1
0.119441893,0.136905524,1
0.414824393,0.410102038,1
0.063085528,0.081506575,1
0.159266044,0.142728905,1
0.332101347,0.301651263,1
0.330560028,0.372889952,1
0.09806048,0.125946497,1
0.355382664,0.394256309,1
0.338731631,0.374370782,1
0.053161932,0.072949408,1
0.335575489,0.339356561,1
0.28681365,0.29766732,1
0.315338264,0.282971659,1
0.324415616,0.333850074,1
0.026606113,0.031538191,1
0.338528879,0.338147886,1
0.265968261,0.341962054,1
0.328253699,0.326356556,1
0.356310351,0.330352927,1
0.381554863,0.363717556,1
0.325292198,0.319287617,1
0.351545916,0.390896657,1
0.314115809,0.31568171,1
0.137065669,0.120483946,1
0.101134308,0.128586758,1
0.079427186,0.092550528,1
0.244125938,0.225033631,1
0.259239884,0.281327726,1
0.364605672,0.358264112,1
0.150421951,0.136329441,1
0.118398756,0.159950154,1
0.071493285,0.049088243,1
0.369984056,0.358854059,1
0.264382232,0.282283553,1
0.036890732,0.10993553,1
0.296660881,0.299903189,1
0.066617539,0.082308007,1
0.079809485,0.099004308,1
0.215878802,0.25729607,1
0.154338609,0.129897788,1
0.300205181,0.312411051,1
0.339858384,0.312238691,1
0.260165015,0.265743886,1
0.321248608,0.307841636,1
0.078684583,0.068852977,1
0.136861398,0.124367864,1
0.371640991,0.371951108,1
0.084201016,0.109162656,1
0.089101991,0.122108633,1
0.353799863,0.39997634,1
0.33130064,0.328049574,1
0.22342373,0.298216388,1
0.15318236,0.139607844,1
0.131082768,0.144918623,1
0.324710889,0.315790341,1
0.120867412,0.158806619,1
0.183058256,0.152499549,1
0.292519061,0.300495929,1
0.082329833,0.123908512,1
0.128215398,0.130783395,1
0.096328126,0.129794129,1
0.034816628,0.07830395,1
0.043010088,0.073088404,1
0.066730284,0.02455677,1
0.018055688,0.025079564,1
0.067455992,0.068679177,1
0.342221476,0.342549944,1
0.049431138,0.067777833,1
0.137642868,0.126739477,1
0.145664152,0.145033807,1
0.103428663,0.110284627,1
0.32518261,0.344806585,1
0.319089297,0.315776525,1
0.128843677,0.153777316,1
0.004748881,0.021906163,1
0.336606982,0.320655489,1
0.227455081,0.229723998,1
0.070657555,0.047042026,1
0.144292244,0.254601063,1
0.341690309,0.333241273,1
0.226153088,0.253068618,1
0.052038338,0.070796361,1
0.09756117,0.103300752,1
0.106822839,0.137188891,1
0.378179425,0.371211387,1
0.309267206,0.309310708,1
0.256526323,0.227313003,1
0.310944943,0.328082318,1
0.355421087,0.336384855,1
0.134737443,0.125783943,1
0.114741439,0.1230869,1
0.342639285,0.364486383,1
0.33873592,0.33226323,1
0.377512261,0.378168587,1
0.014338279,0.027362244,1
0.107957496,0.119767904,1
0.126363838,0.151222746,1
0.156272283,0.158846255,1
0.357234822,0.355240584,1
0.13241928,0.135230618,1
0.10955145,0.113917963,1
0.103423634,0.096559205,1
0.013430542,0.013380988,1
0.163116132,0.157248815,1
0.118998078,0.148356415,1
0.279377418,0.230824729,1
0.079940689,0.073257248,1
0.376371823,0.384388073,1
0.182943903,0.379017611,1
0.446365901,0.403915638,1
0.338918479,0.346878966,1
0.104082324,0.159058552,1
0.363021703,0.349943799,1
0.272693443,0.279247103,1
0.43974384,0.433170706,1
0.142358979,0.131442335,1
0.14706516,0.131554752,1
0.392714982,0.373685224,1
0.272185632,0.260546955,1
0.367773483,0.355829691,1
0.046110157,0.050453812,1
0.272446675,0.372440258,1
0.329032226,0.313135242,1
0.132016989,0.178797583,1
0.309987016,0.26768908,1
0.06824576,0.050785736,1
0.195574119,0.18685705,1
0.329617881,0.332816401,1
0.146279066,0.14310561,1
0.065271615,0.083536432,1
0.124901765,0.12062517,1
0.147989159,0.157918791,1
0.042964425,0.066609413,1
0.121380918,0.12648685,1
0.332922652,0.320066042,1
0.334305984,0.305876266,1
0.079492197,0.030152182,1
0.336048312,0.390840958,1
0.237534045,0.238434738,1
0.313804728,0.312467421,1
0.358764586,0.350049789,1
0.437887975,0.421074763,1
0.113080033,0.128861303,1
0.311500569,0.260637995,1
0.052687934,0.076456994,1
0.013947863,0.017593937,1
0.159948212,0.174987736,1
0.12072397,0.152302447,1
0.335660346,0.350218157,1
0.355941131,0.354436171,1
0.043060835,0.072438973,1
0.136647637,0.130535468,1
0.059998125,0.077194366,1
0.323685632,0.490031305,1
0.326427029,0.354395032,1
0.146087017,0.136735006,1
0.249527321,0.246618871,1
0.126876122,0.141546738,1
0.308864527,0.327137868,1
0.252413747,0.310835024,1
0.086905254,0.051361444,1
0.331045728,0.238838185,1
0.28364722,0.305830761,1
0.295603127,0.305861351,1
0.155916835,0.241971811,1
0.339749518,0.28804712,1
0.107537947,0.105935698,1
0.122686824,0.138233908,1
0.127152248,0.120133266,1
0.134664626,0.157338891,1
0.200894912,0.18274099,1
0.124648943,0.182674104,1
0.175305774,0.171303754,1
0.375847553,0.340668427,1
0.151192465,0.154362325,1
0.322762741,0.293914627,1
0.406047364,0.439437611,1
0.42856725,0.403788156,1
0.352816853,0.333178216,1
0.120643285,0.131844206,1
0.157685513,0.175319676,1
0.065412152,0.076761641,1
0.205261567,0.232327798,1
0.162189355,0.168852518,1
0.352906766,0.341550267,1
0.288793555,0.243762023,1
0.066006324,0.050226656,1
0.335344418,0.340902507,1
0.060812516,0.078729078,1
0.060998446,0.075304438,1
0.299817083,0.295848858,1
0.364223825,0.344046493,1
0.049034486,0.055711937,1
0.076351098,0.109850095,1
0.133320644,0.154747586,1
0.021870956,0.031533554,1
0.086438626,0.130348156,1
0.314487663,0.309351518,1
0.411970627,0.403207511,1
0.058570951,0.077217051,1
0.349123931,0.336631263,1
0.360146772,0.357376016,1
0.339833649,0.320854457,1
0.422579599,0.43985813,1
0.077127283,0.089734956,1
0.134458588,0.133691703,1
0.138874843,0.135016673,1
0.335710141,0.339250998,1
0.264698278,0.308112305,1
0.342346724,0.316141666,1
0.318349584,0.336551138,1
0.12816517,0.130642425,1
0.067683681,0.086469271,1
0.410104715,0.417720779,1
0.151042692,0.159316415,1
0.114166782,0.121292325,1
0.155320958,0.156986343,1
0.318939428,0.332245178,1
0.165509845,0.164987036,1
0.315142663,0.251004015,1
0.070977049,0.065180538,1
0.096532181,0.104866993,1
0.090528279,0.10447877,1
0.146571613,0.115572085,1
0.140928818,0.163102248,1
0.357915483,0.364700031,1
0.319808449,0.303016368,1
0.33780496,0.344772524,1
0.27495257,0.269805794,1
0.183162934,0.259400052,1
0.356504599,0.409671543,1
0.361444744,0.318252252,1
0.423810487,0.399710519,1
0.4140131,0.383765943,1
0.123278585,0.146610207,1
0.327188921,0.320814393,1
0.066759094,0.079376759,1
0.095986195,0.173817041,1
0.013070323,0.026186656,1
0.130501533,0.130081824,1
0.118047989,0.128336381,1
0.147852159,0.138204637,1
0.037552007,0.090233009,1
0.0984037,0.11776099,1
0.302936371,0.30869437,1
0.104977232,0.123911192,1
0.160754255,0.184518988,1
0.288759316,0.315011822,1
0.333142117,0.334750816,1
0.321384008,0.342747717,1
0.315959823,0.293438695,1
0.316309182,0.275060885,1
0.339695285,0.334667002,1
0.357808096,0.342914223,1
0.062000015,0.081090094,1
0.057664478,0.047151764,1
0.131049492,0.150340738,1
0.162815727,0.147231279,1
0.159872848,0.107264262,1
0.292786031,0.302066692,1
0.075830087,0.057197144,1
0.062571016,0.085941731,1
0.253462908,0.272731836,1
0.061033888,0.031618436,1
0.135602363,0.167842637,1
0.10028461,0.124876523,1
0.075710637,0.045437962,1
0.13321924,0.162519859,1
0.145028152,0.149234825,1
0.143465434,0.157160108,1
0.134640824,0.125035093,1
0.126415594,0.133312114,1
0.390394732,0.37472687,1
0.281100776,0.258940956,1
0.101487925,0.139882931,1
0.314573515,0.338123869,1
0.325225685,0.273390033,1
0.066150373,0.091227286,1
0.360502084,0.344449768,1
0.058092211,0.097890507,1
0.372159372,0.369695232,1
0.056412082,0.07783795,1
0.010100157,0.026677852,1
0.202033077,0.178192541,1
0.118044913,0.120077629,1
0.164649777,0.16053607,1
0.025726219,0.031111496,1
0.132735286,0.154828246,1
0.151717101,0.109722855,1
0.020744482,0.023842952,1
0.046154572,0.067655741,1
0.271388345,0.270010899,1
0.356737956,0.3510974,1
0.119098017,0.107182875,1
0.305623113,0.320126259,1
0.093300494,0.113046508,1
0.28098419,0.313861632,1
0.099221565,0.111541974,1
0.315822556,0.302080168,1
0.419471454,0.400352275,1
0.140062409,0.140935062,1
0.525008643,0.496979662,1
0.350395496,0.382777586,1
0.100884134,0.07650729,1
0.337021492,0.331931948,1
0.349823358,0.360073551,1
0.135070216,0.174044381,1
0.359576425,0.385515758,1
0.141362182,0.139994591,1
0.326647448,0.338027177,1
0.335628003,0.344869512,1
0.346796808,0.348181814,1
0.085834391,0.07375288,1
0.23267884,0.256497746,1
0.3784381,0.414156118,1
0.139195713,0.138122606,1
0.112556353,0.129563878,1
0.138833601,0.164077553,1
0.133082472,0.137440843,1
0.315382893,0.329308939,1
0.091513817,0.118626932,1
0.412201749,0.392952094,1
0.133732403,0.13273576,1
0.021290945,0.04334919,1
0.16775839,0.146463726,1
0.024774212,0.022818039,1
0.291914678,0.323716654,1
0.317029246,0.298887126,1
0.354780789,0.345032601,1
0.294216636,0.303161243,1
0.065500054,0.052134839,1
0.379471077,0.370851347,1
0.325935951,0.327973763,1
0.111118413,0.129999745,1
0.330591522,0.32047163,1
0.326767586,0.34271374,1
0.121982241,0.133375183,1
0.171487156,0.173021358,1
0.155512131,0.159754839,1
0.344648919,0.32980369,1
0.085098411,0.053374218,1
0.365819709,0.329590933,1
0.34956958,0.337582813,1
0.130390128,0.158607162,1
0.337969233,0.329337626,1
0.401965726,0.396971335,1
0.345940418,0.3579739,1
0.138894256,0.142074635,1
0.288336695,0.22852943,1
0.348809609,0.384255807,1
0.170175547,0.136574688,1
0.032594034,0.060907473,1
0.361754517,0.344377159,1
0.068346798,0.097115915,1
0.340467007,0.310270311,1
0.1808952,0.173613832,1
0.220370503,0.157333169,1
0.37300177,0.393401237,1
0.108434146,0.19772991,1
0.400725675,0.393517498,1
0.042601884,0.054629619,1
0.239933285,0.234955705,1
0.091479552,0.087332697,1
0.05968833,0.048914438,1
0.243404253,0.270747023,1
0.148568096,0.165247668,1
0.105134728,0.119096819,1
0.329112647,0.314966365,1
0.072007109,0.099003124,1
0.020280352,0.090767436,1
0.337715391,0.345535074,1
0.161486472,0.148782593,1
0.140368925,0.144070227,1
0.378590805,0.357278083,1
0.145232506,0.191288056,1
0.33191534,0.349613447,1
0.449150812,0.421073316,1
0.302396498,0.357037609,1
0.411035224,0.415520295,1
0.129441719,0.160452415,1
0.316627019,0.293423631,1
0.346475485,0.329720443,1
0.405588076,0.406584069,1
0.153866481,0.139261642,1
0.122760633,0.179154495,1
0.139841014,0.153314523,1
0.08032777,0.081110912,1
0.074260147,0.077313556,1
0.292486059,0.265095934,1
0.373794325,0.417466246,1
0.148119894,0.123783496,1
0.312694068,0.322592126,1
0.054833389,0.045948667,1
0.383370663,0.373355367,1
0.112252726,0.124380468,1
0.110288646,0.115309895,1
0.297282999,0.313694972,1
